iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,flags2,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headAcc,pDOP,reserved1.len,headVeh,magDec,magAcc,bag_t.secs,bag_t.nsecs
462909125,2026,5,15,8,34,51,55,24,125477888,3,3,234,28,1274437994,367286073,95147,75220,954,1609,285,-581,-17,647,29612772,163,1594192,108,6,0,0,0,1778834091,190326123
462909250,2026,5,15,8,34,51,55,24,250477823,3,3,234,28,1274437986,367286077,95151,75224,953,1608,316,-571,-22,653,29895944,163,1586767,108,6,0,0,0,1778834091,315861140
462909375,2026,5,15,8,34,51,55,24,375477758,3,3,234,28,1274437980,367286080,95137,75210,953,1607,241,-482,-10,539,29659550,164,1921737,108,6,0,0,0,1778834091,441692561
462909500,2026,5,15,8,34,51,55,24,500477694,3,3,234,28,1274437974,367286081,95150,75223,952,1606,137,-433,-20,454,28758234,166,2265022,108,6,0,0,0,1778834091,565548632
462909625,2026,5,15,8,34,51,55,24,625477629,3,3,234,28,1274437970,367286082,95153,75226,952,1605,97,-335,-18,349,28619838,166,2908508,108,6,0,0,0,1778834091,686499411
462909750,2026,5,15,8,34,51,55,24,750477565,3,3,234,28,1274437967,367286085,95145,75218,951,1604,172,-277,-10,326,30189534,162,3150892,108,6,0,0,0,1778834091,813798854
462909875,2026,5,15,8,34,51,55,24,875477500,3,3,234,28,1274437963,367286086,95143,75216,951,1604,105,-266,-9,286,29152584,165,3541154,108,6,0,0,0,1778834091,939495339
462910000,2026,5,15,8,34,52,55,24,477435,3,3,234,28,1274437958,367286087,95134,75208,950,1603,125,-316,-11,340,29161794,165,2980137,108,6,0,0,0,1778834092,70196144
462910125,2026,5,15,8,34,52,55,24,125477371,3,3,234,28,1274437954,367286089,95126,75199,950,1602,103,-327,-5,342,28744010,167,2935841,108,6,0,0,0,1778834092,191151455
462910250,2026,5,15,8,34,52,55,24,250477306,3,3,234,28,1274437948,367286091,95140,75213,949,1601,149,-418,-10,444,28959402,166,2267891,108,6,0,0,0,1778834092,314569034
462910375,2026,5,15,8,34,52,55,24,375477242,3,3,234,28,1274437941,367286092,95139,75212,949,1600,135,-483,-3,502,28560926,166,1998434,108,6,0,0,0,1778834092,438392292
462910500,2026,5,15,8,34,52,55,24,500477177,3,3,234,28,1274437933,367286094,95142,75215,948,1599,165,-535,-5,560,28709738,167,1788887,108,6,0,0,0,1778834092,560146365
462910625,2026,5,15,8,34,52,55,24,625477113,3,3,234,28,1274437924,367286097,95138,75211,948,1599,179,-588,-8,614,28691574,167,1636655,108,6,0,0,0,1778834092,688508572
462910750,2026,5,15,8,34,52,55,24,750477048,3,3,234,28,1274437914,367286099,95136,75209,947,1598,169,-723,-3,742,28316282,168,1346975,108,6,0,0,0,1778834092,813252187
462910875,2026,5,15,8,34,52,55,24,875476983,3,3,234,28,1274437904,367286101,95133,75206,947,1598,149,-692,-5,708,28215228,170,1497626,108,6,0,0,0,1778834092,940444011
462911000,2026,5,15,8,34,53,55,24,476919,3,3,234,28,1274437895,367286102,95125,75198,947,1597,107,-678,-2,686,27897230,172,1538692,108,6,0,0,0,1778834093,69590156
462911125,2026,5,15,8,34,53,55,24,125476854,3,3,234,28,1274437886,367286103,95116,75189,946,1596,109,-625,7,635,27989236,171,1669630,108,6,0,0,0,1778834093,190811168
462911250,2026,5,15,8,34,53,55,24,250476790,3,3,234,28,1274437878,367286104,95139,75212,946,1596,57,-601,-6,604,27541014,174,1739820,108,6,0,0,0,1778834093,314327303
462911375,2026,5,15,8,34,53,55,24,375476725,3,3,234,28,1274437872,367286105,95119,75192,946,1595,70,-493,9,498,27803498,173,2127844,108,6,0,0,0,1778834093,436739633
462911500,2026,5,15,8,34,53,55,24,500476661,3,3,234,28,1274437866,367286106,95125,75198,945,1595,48,-417,0,420,27661496,174,2519287,108,6,0,0,0,1778834093,564520040
462911625,2026,5,15,8,34,53,55,24,625476596,3,3,234,28,1274437861,367286107,95127,75201,945,1594,53,-393,-1,397,27773450,173,2661106,108,6,0,0,0,1778834093,690265158
462911750,2026,5,15,8,34,53,55,24,750476531,3,3,234,28,1274437857,367286107,95124,75197,945,1594,-3,-289,7,289,26941558,183,3590012,108,6,0,0,0,1778834093,813427576
462911875,2026,5,15,8,34,53,55,24,875476467,3,3,234,28,1274437858,367286107,95129,75202,945,1593,-2,-43,1,43,27469772,185,18000000,108,6,0,0,0,1778834093,938134089
462912000,2026,5,15,8,34,54,55,24,476402,3,3,234,28,1274437860,367286107,95109,75183,944,1593,-28,51,16,58,27469772,166,18000000,108,6,0,0,0,1778834094,68220771
462912125,2026,5,15,8,34,54,55,24,125476338,3,3,234,28,1274437859,367286107,95105,75178,944,1592,24,-4,14,24,27469772,170,18000000,108,6,0,0,0,1778834094,189794527
462912250,2026,5,15,8,34,54,55,24,250476273,3,3,234,28,1274437858,367286107,95118,75191,944,1592,-37,-85,2,93,27469772,196,10487976,108,6,0,0,0,1778834094,314180436
462912375,2026,5,15,8,34,54,55,24,375476209,3,3,234,28,1274437859,367286108,95121,75194,944,1591,66,45,0,80,27469772,204,11880450,108,6,0,0,0,1778834094,439104718
462912500,2026,5,15,8,34,54,55,24,500476144,3,3,234,28,1274437860,367286107,95115,75189,944,1591,-43,62,3,75,27469772,167,15653452,108,6,0,0,0,1778834094,563191410
462912625,2026,5,15,8,34,54,55,24,625476079,3,3,234,28,1274437860,367286108,95116,75189,944,1591,17,-4,8,17,27469772,174,18000000,108,6,0,0,0,1778834094,690043636
462912750,2026,5,15,8,34,54,55,24,750476015,3,3,234,28,1274437861,367286108,95110,75184,943,1590,-16,37,17,40,27469772,167,18000000,108,6,0,0,0,1778834094,812463797
462912875,2026,5,15,8,34,54,55,24,875475950,3,3,234,28,1274437862,367286108,95122,75195,943,1590,25,79,6,83,27469772,198,12146616,108,6,0,0,0,1778834094,937702765
462913000,2026,5,15,8,34,55,55,24,475886,3,3,234,28,1274437862,367286109,95112,75185,943,1590,16,-14,9,21,27469772,165,18000000,108,6,0,0,0,1778834095,67922207
462913125,2026,5,15,8,34,55,55,24,125475821,3,3,234,28,1274437863,367286108,95129,75203,943,1589,-18,57,-3,60,27469772,175,18000000,108,6,0,0,0,1778834095,189834866
462913250,2026,5,15,8,34,55,55,24,250475757,3,3,234,28,1274437865,367286109,95110,75183,943,1589,42,111,15,119,27469772,203,8410672,108,6,0,0,0,1778834095,312398345
462913375,2026,5,15,8,34,55,55,24,375475692,3,3,234,28,1274437867,367286109,95108,75181,943,1589,-13,151,8,152,27469772,184,7293789,108,6,0,0,0,1778834095,439273449
462913500,2026,5,15,8,34,55,55,24,500475627,3,3,234,28,1274437872,367286108,95125,75198,943,1589,-89,256,-6,271,10924744,174,4256605,108,6,0,0,0,1778834095,564390450
462913625,2026,5,15,8,34,55,55,24,625475563,3,3,234,28,1274437877,367286108,95095,75168,943,1588,-66,353,18,359,10059888,179,3130883,108,6,0,0,0,1778834095,691111800
462913750,2026,5,15,8,34,55,55,24,750475498,3,3,234,28,1274437884,367286108,95102,75175,943,1588,-19,457,16,457,9241470,186,2396954,108,6,0,0,0,1778834095,815188709
462913875,2026,5,15,8,34,55,55,24,875475434,3,3,234,28,1274437894,367286108,95090,75164,943,1588,-31,623,20,624,9285246,185,1721012,108,6,0,0,0,1778834095,940260129
462914000,2026,5,15,8,34,56,55,24,475369,3,3,234,28,1274437904,367286108,95096,75169,943,1587,-9,661,8,661,9078196,187,1608186,108,6,0,0,0,1778834096,69703721
462914125,2026,5,15,8,34,56,55,24,125475305,3,3,234,28,1274437916,367286109,95092,75166,942,1587,41,794,9,795,8707764,188,1316517,108,6,0,0,0,1778834096,186381881
462914250,2026,5,15,8,34,56,55,24,250475240,3,3,234,28,1274437929,367286110,95088,75161,942,1587,51,882,6,884,8666574,189,1185842,108,6,0,0,0,1778834096,315377321
462914375,2026,5,15,8,34,56,55,24,375475176,3,3,234,28,1274437943,367286113,95096,75169,942,1586,144,952,-3,963,8137324,190,1062092,108,6,0,0,0,1778834096,439773549
462914500,2026,5,15,8,34,56,55,24,500475111,3,3,234,28,1274437956,367286115,95096,75169,942,1586,151,952,-6,963,8101249,191,1059156,108,6,0,0,0,1778834096,565050033
462914625,2026,5,15,8,34,56,55,24,625475046,3,3,234,28,1274437968,367286117,95087,75161,942,1586,165,880,8,895,7939037,191,1158447,108,6,0,0,0,1778834096,690979258
462914750,2026,5,15,8,34,56,55,24,750474982,3,3,234,28,1274437979,367286120,95089,75162,942,1585,235,807,10,840,7377006,194,1182262,108,6,0,0,0,1778834096,815082885
462914875,2026,5,15,8,34,56,55,24,875474917,3,3,234,28,1274437988,367286121,95098,75171,942,1585,181,684,-2,708,7516723,194,1405893,108,6,0,0,0,1778834096,939679782
462915000,2026,5,15,8,34,57,55,24,474853,3,3,234,28,1274437994,367286124,95081,75154,942,1584,192,533,11,567,7024040,196,1721805,108,6,0,0,0,1778834097,65924051
462915125,2026,5,15,8,34,57,55,24,125474788,3,3,234,28,1274437999,367286124,95089,75162,942,1584,103,400,7,413,7554840,195,2462229,108,6,0,0,0,1778834097,190163835
462915250,2026,5,15,8,34,57,55,24,250474724,3,3,234,28,1274438004,367286126,95081,75154,941,1584,136,390,11,413,7075891,197,2429994,108,6,0,0,0,1778834097,315181208
462915375,2026,5,15,8,34,57,55,24,375474659,3,3,234,28,1274438008,367286127,95065,75138,941,1584,130,285,17,313,6539231,195,3031905,108,6,0,0,0,1778834097,440420148
462915500,2026,5,15,8,34,57,55,24,500474594,3,3,234,28,1274438010,367286128,95087,75161,941,1583,45,194,4,199,6978949,190,4930503,108,6,0,0,0,1778834097,565090503
462915625,2026,5,15,8,34,57,55,24,625474530,3,3,234,28,1274438012,367286128,95094,75167,941,1583,37,162,1,166,6978949,190,5935884,108,6,0,0,0,1778834097,690274868
462915750,2026,5,15,8,34,57,55,24,750474465,3,3,234,28,1274438014,367286129,95070,75144,941,1582,69,154,18,169,6978949,194,5644613,108,6,0,0,0,1778834097,813951673
462915875,2026,5,15,8,34,57,55,24,875474401,3,3,234,28,1274438016,367286130,95074,75147,940,1582,79,176,11,192,6978949,195,4951420,108,6,0,0,0,1778834097,936773120
462916000,2026,5,15,8,34,58,55,24,474336,3,3,234,28,1274438021,367286131,95082,75155,940,1581,86,297,4,309,7386291,191,3158494,108,6,0,0,0,1778834098,68255075
462916125,2026,5,15,8,34,58,55,24,125474272,3,3,234,28,1274438027,367286133,95073,75147,940,1581,122,364,8,384,7150661,196,2557138,108,6,0,0,0,1778834098,190164678
462916250,2026,5,15,8,34,58,55,24,250474207,3,3,234,28,1274438032,367286136,95061,75134,940,1581,185,389,18,431,6451632,199,2234083,108,6,0,0,0,1778834098,314997239
462916375,2026,5,15,8,34,58,55,24,375474143,3,3,234,28,1274438040,367286138,95083,75157,940,1580,224,488,-4,537,6537379,195,1769551,108,6,0,0,0,1778834098,439089932
462916500,2026,5,15,8,34,58,55,24,500474078,3,3,234,28,1274438049,367286142,95085,75158,940,1580,285,607,-3,670,6486875,195,1417692,108,6,0,0,0,1778834098,564068789
462916625,2026,5,15,8,34,58,55,24,625474014,3,3,234,28,1274438058,367286146,95060,75133,939,1579,315,632,15,706,6351502,196,1341518,108,6,0,0,0,1778834098,689259972
462916750,2026,5,15,8,34,58,55,24,750473949,3,3,234,28,1274438067,367286150,95067,75141,939,1579,329,611,12,694,6172866,196,1405908,108,6,0,0,0,1778834098,813843416
462916875,2026,5,15,8,34,58,55,24,875473884,3,3,234,28,1274438075,367286155,95084,75157,939,1579,424,604,2,738,5494457,199,1308967,108,6,0,0,0,1778834098,939159745
462917000,2026,5,15,8,34,59,55,24,473820,3,3,234,28,1274438084,367286159,95081,75154,939,1579,367,611,3,713,5905352,199,1402908,108,6,0,0,0,1778834099,68286694
462917125,2026,5,15,8,34,59,55,24,125473755,3,3,234,28,1274438089,367286162,95108,75182,939,1579,272,464,-18,538,5959835,199,1879192,108,6,0,0,0,1778834099,189238972
462917250,2026,5,15,8,34,59,55,24,250473691,3,3,234,28,1274438094,367286165,95103,75176,939,1579,309,365,-3,478,4975406,200,2096966,108,6,0,0,0,1778834099,314802602
462917375,2026,5,15,8,34,59,55,24,375473626,3,3,234,28,1274438099,367286168,95107,75180,939,1579,227,350,-7,417,5702671,199,2405965,108,6,0,0,0,1778834099,438145488
462917500,2026,5,15,8,34,59,55,24,500473561,3,3,234,28,1274438101,367286169,95109,75183,939,1579,149,223,-1,268,5615755,199,3756174,108,6,0,0,0,1778834099,564438636
462917625,2026,5,15,8,34,59,55,24,625473497,3,3,234,28,1274438104,367286171,95113,75187,939,1579,172,198,-7,262,4907884,200,3837673,108,6,0,0,0,1778834099,690170059
462917750,2026,5,15,8,34,59,55,24,750473432,3,3,234,28,1274438106,367286172,95124,75197,939,1579,110,158,-13,192,5258259,200,5071137,108,6,0,0,0,1778834099,811807528
462917875,2026,5,15,8,34,59,55,24,875473368,3,3,234,28,1274438107,367286173,95133,75207,939,1579,74,105,-18,128,5258259,199,7563115,108,6,0,0,0,1778834099,938989669
462918000,2026,5,15,8,35,0,55,24,473303,3,3,234,28,1274438107,367286173,95123,75196,939,1579,44,26,-17,51,5258259,194,18000000,108,6,0,0,0,1778834100,67966172
462918125,2026,5,15,8,35,0,55,24,125473239,3,3,234,28,1274438106,367286174,95116,75189,939,1578,20,-12,-14,23,5258259,168,18000000,108,6,0,0,0,1778834100,189971098
462918250,2026,5,15,8,35,0,55,24,250473174,3,3,234,28,1274438107,367286173,95114,75187,939,1578,-17,5,-9,18,5258259,171,18000000,108,6,0,0,0,1778834100,315113008
462918375,2026,5,15,8,35,0,55,24,375473110,3,3,234,28,1274438106,367286173,95128,75202,939,1578,-17,-10,-12,20,5258259,186,18000000,108,6,0,0,0,1778834100,441711235
462918500,2026,5,15,8,35,0,55,24,500473045,3,3,234,28,1274438105,367286173,95144,75217,939,1577,-43,-86,-13,96,5258259,196,10243380,108,6,0,0,0,1778834100,565028369
462918625,2026,5,15,8,35,0,55,24,625472980,3,3,234,28,1274438104,367286172,95146,75219,939,1577,-80,-83,-15,116,5258259,198,8412442,108,6,0,0,0,1778834100,686623388
462918750,2026,5,15,8,35,0,55,24,750472916,3,3,234,28,1274438101,367286170,95129,75203,939,1577,-133,-166,-3,213,5258259,198,4582535,108,6,0,0,0,1778834100,814677319
462918875,2026,5,15,8,35,0,55,24,875472851,3,3,234,28,1274438097,367286167,95145,75219,939,1577,-254,-286,-13,383,22843832,199,2552364,108,6,0,0,0,1778834100,940104576
462919000,2026,5,15,8,35,1,55,24,472787,3,3,234,28,1274438091,367286164,95148,75221,938,1576,-268,-350,-9,441,23257242,198,2220338,108,6,0,0,0,1778834101,69186815
462919125,2026,5,15,8,35,1,55,24,125472722,3,3,234,28,1274438085,367286160,95126,75200,938,1576,-317,-455,5,554,23508108,200,1773109,108,6,0,0,0,1778834101,190755859
462919250,2026,5,15,8,35,1,55,24,250472658,3,3,234,28,1274438076,367286155,95126,75199,939,1576,-369,-579,4,686,23749312,202,1468005,108,6,0,0,0,1778834101,315605987
462919375,2026,5,15,8,35,1,55,24,375472593,3,3,234,28,1274438068,367286149,95162,75236,939,1576,-489,-538,-21,727,22772962,200,1352939,108,6,0,0,0,1778834101,439153776
462919500,2026,5,15,8,35,1,55,24,500472528,3,3,234,28,1274438062,367286144,95130,75203,939,1576,-521,-489,9,715,22319338,201,1428335,108,6,0,0,0,1778834101,559917518
462919625,2026,5,15,8,35,1,55,24,625472464,3,3,234,28,1274438055,367286138,95113,75186,939,1576,-496,-524,17,721,22659238,199,1412585,108,6,0,0,0,1778834101,690992383
462919750,2026,5,15,8,35,1,55,24,750472399,3,3,234,28,1274438048,367286133,95121,75194,939,1577,-479,-474,11,674,22471434,207,1508647,108,6,0,0,0,1778834101,814338023
462919875,2026,5,15,8,35,1,55,24,875472335,3,3,234,28,1274438044,367286129,95124,75197,939,1577,-410,-349,15,538,22041076,206,1904113,108,6,0,0,0,1778834101,940010524
462920000,2026,5,15,8,35,2,55,24,472270,3,3,234,28,1274438040,367286126,95120,75193,939,1577,-337,-340,11,479,22524638,208,2129308,108,6,0,0,0,1778834102,69720307
462920125,2026,5,15,8,35,2,55,24,125472206,3,3,234,28,1274438037,367286123,95109,75182,939,1578,-299,-248,10,388,21969882,207,2616177,108,6,0,0,0,1778834102,189439367
462920250,2026,5,15,8,35,2,55,24,250472141,3,3,234,28,1274438034,367286120,95120,75193,939,1578,-238,-242,-8,339,22551272,207,3002631,108,6,0,0,0,1778834102,313729156
462920375,2026,5,15,8,35,2,55,24,375472077,3,3,234,28,1274438032,367286119,95112,75185,940,1579,-171,-184,10,251,22716224,210,4164175,108,6,0,0,0,1778834102,436076276
462920500,2026,5,15,8,35,2,55,24,500472012,3,3,234,28,1274438030,367286117,95115,75188,940,1579,-207,-151,12,256,21610876,207,3965728,108,6,0,0,0,1778834102,564773501
462920625,2026,5,15,8,35,2,55,24,625471948,3,3,234,28,1274438029,367286116,95107,75181,940,1579,-131,-146,8,196,22031538,206,5193101,108,6,0,0,0,1778834102,688048346
462920750,2026,5,15,8,35,2,55,24,750471883,3,3,234,28,1274438027,367286115,95102,75175,940,1580,-123,-140,4,186,22031538,206,5458141,108,6,0,0,0,1778834102,812415780
462920875,2026,5,15,8,35,2,55,24,875471818,3,3,234,28,1274438025,367286113,95108,75182,940,1580,-139,-139,4,197,22031538,207,5165258,108,6,0,0,0,1778834102,937564048
462921000,2026,5,15,8,35,3,55,24,471754,3,3,234,28,1274438025,367286111,95095,75169,940,1581,-178,-81,13,196,22031538,204,5284049,108,6,0,0,0,1778834103,67561188
462921125,2026,5,15,8,35,3,55,24,125471689,3,3,234,28,1274438024,367286111,95089,75162,940,1581,-70,-52,20,87,22031538,205,11696622,108,6,0,0,0,1778834103,189003899
462921250,2026,5,15,8,35,3,55,24,250471625,3,3,234,28,1274438024,367286111,95087,75160,940,1581,-37,-17,21,41,22031538,191,18000000,108,6,0,0,0,1778834103,314615617
462921375,2026,5,15,8,35,3,55,24,375471560,3,3,234,28,1274438025,367286111,95084,75157,940,1581,25,2,18,25,22031538,183,18000000,108,6,0,0,0,1778834103,439010768
462921500,2026,5,15,8,35,3,55,24,500471496,3,3,234,28,1274438026,367286112,95089,75163,940,1582,53,73,13,90,22031538,195,11375922,108,6,0,0,0,1778834103,562798430
462921625,2026,5,15,8,35,3,55,24,625471431,3,3,234,28,1274438028,367286115,95095,75168,940,1582,164,97,8,190,22031538,198,5306180,108,6,0,0,0,1778834103,688574192
462921750,2026,5,15,8,35,3,55,24,750471367,3,3,234,28,1274438032,367286118,95090,75163,940,1582,260,209,5,334,3878432,198,3043662,108,6,0,0,0,1778834103,812617594
462921875,2026,5,15,8,35,3,55,24,875471302,3,3,234,28,1274438036,367286121,95099,75173,940,1582,261,274,3,378,4637964,197,2698429,108,6,0,0,0,1778834103,937486011
462922000,2026,5,15,8,35,4,55,24,471238,3,3,234,28,1274438041,367286126,95102,75175,940,1582,366,318,0,485,4095538,197,2090803,108,6,0,0,0,1778834104,67409945
462922125,2026,5,15,8,35,4,55,24,125471173,3,3,234,28,1274438047,367286132,95102,75176,940,1582,500,389,-4,633,3792563,197,1599166,108,6,0,0,0,1778834104,189617850
462922250,2026,5,15,8,35,4,55,24,250471109,3,3,234,28,1274438053,367286140,95106,75180,940,1582,593,384,-8,707,3290186,198,1432329,108,6,0,0,0,1778834104,312201347
462922375,2026,5,15,8,35,4,55,24,375471044,3,3,234,28,1274438060,367286148,95105,75178,940,1582,678,455,-10,817,3390477,201,1209101,108,6,0,0,0,1778834104,439182959
462922500,2026,5,15,8,35,4,55,24,500470980,3,3,234,28,1274438067,367286158,95122,75195,940,1582,791,483,-16,926,3140492,198,1049556,108,6,0,0,0,1778834104,564403384
462922625,2026,5,15,8,35,4,55,24,625470915,3,3,234,28,1274438074,367286169,95129,75203,940,1582,928,502,-18,1055,2843175,201,929033,108,6,0,0,0,1778834104,688772675
462922750,2026,5,15,8,35,4,55,24,750470850,3,3,234,28,1274438081,367286180,95137,75210,940,1582,989,450,-19,1086,2447845,197,895754,108,6,0,0,0,1778834104,813438445
462922875,2026,5,15,8,35,4,55,24,875470786,3,3,234,27,1274438086,367286191,95132,75205,940,1582,946,382,-17,1020,2196781,196,954614,118,6,0,0,0,1778834104,938652479
462923000,2026,5,15,8,35,5,55,24,470721,3,3,234,27,1274438091,367286201,95145,75218,940,1582,883,384,-18,963,2348305,195,1007923,118,6,0,0,0,1778834105,68826393
462923125,2026,5,15,8,35,5,55,24,125470657,3,3,234,27,1274438095,367286212,95138,75212,940,1582,952,303,-12,999,1766950,194,985450,118,6,0,0,0,1778834105,184955738
462923250,2026,5,15,8,35,5,55,24,250470592,3,3,234,27,1274438098,367286223,95173,75247,939,1581,970,228,-29,996,1325131,192,990558,118,6,0,0,0,1778834105,312764957
462923375,2026,5,15,8,35,5,55,24,375470528,3,3,234,27,1274438103,367286233,95161,75234,939,1581,924,309,-17,975,1850961,194,1000943,118,6,0,0,0,1778834105,437904392
462923500,2026,5,15,8,35,5,55,24,500470463,3,3,234,27,1274438106,367286245,95152,75225,939,1581,983,207,-14,1005,1190376,195,1022859,118,6,0,0,0,1778834105,563612187
462923625,2026,5,15,8,35,5,55,24,625470399,3,3,234,27,1274438108,367286256,95168,75241,939,1581,1019,153,-18,1030,855346,195,1005351,118,6,0,0,0,1778834105,688538970
462923750,2026,5,15,8,35,5,55,24,750470334,3,3,234,27,1274438110,367286270,95175,75248,939,1580,1140,133,-21,1148,664903,191,888332,118,6,0,0,0,1778834105,812648536
462923875,2026,5,15,8,35,5,55,24,875470270,3,3,234,27,1274438112,367286284,95179,75252,939,1579,1187,127,-25,1194,610220,188,837812,118,6,0,0,0,1778834105,937466555
462924000,2026,5,15,8,35,6,55,24,470205,3,3,234,27,1274438111,367286299,95180,75253,938,1579,1315,-4,-24,1315,35983632,185,776410,118,6,0,0,0,1778834106,62825079
462924125,2026,5,15,8,35,6,55,24,125470141,3,3,234,28,1274438110,367286315,95194,75268,938,1579,1374,-92,-29,1378,35618468,187,757988,108,6,0,0,0,1778834106,187623661
462924250,2026,5,15,8,35,6,55,24,250470076,3,3,234,28,1274438107,367286333,95183,75256,938,1578,1491,-178,-12,1502,35318652,187,705370,108,6,0,0,0,1778834106,313798903
462924375,2026,5,15,8,35,6,55,24,375470012,3,3,234,28,1274438103,367286351,95197,75271,938,1578,1575,-265,-23,1597,35043232,184,663318,108,6,0,0,0,1778834106,437758663
462924500,2026,5,15,8,35,6,55,24,500469947,3,3,234,28,1274438096,367286370,95206,75280,938,1578,1689,-478,-24,1755,34419504,182,597439,108,6,0,0,0,1778834106,561646884
462924625,2026,5,15,8,35,6,55,24,625469882,3,3,234,27,1274438087,367286390,95223,75296,938,1577,1764,-575,-29,1855,34195532,182,572159,118,6,0,0,0,1778834106,685778482
462924750,2026,5,15,8,35,6,55,24,750469818,3,3,234,27,1274438075,367286408,95237,75310,938,1577,1635,-806,-39,1823,33376686,182,590376,118,6,0,0,0,1778834106,810288470
462924875,2026,5,15,8,35,6,55,24,875469753,3,3,234,27,1274438061,367286428,95272,75345,938,1577,1714,-958,-57,1964,33080598,180,542761,118,6,0,0,0,1778834106,934185957
462925000,2026,5,15,8,35,7,55,24,469689,3,3,234,27,1274438045,367286447,95279,75353,937,1576,1713,-1119,-54,2046,32684332,173,524723,118,6,0,0,0,1778834107,65433299
462925125,2026,5,15,8,35,7,55,24,125469624,3,3,234,27,1274438026,367286465,95281,75355,937,1576,1616,-1285,-46,2065,32151706,171,525047,118,6,0,0,0,1778834107,189134841
462925250,2026,5,15,8,35,7,55,24,250469560,3,3,234,27,1274438006,367286481,95298,75371,937,1576,1523,-1391,-61,2063,31758462,170,532334,118,6,0,0,0,1778834107,312538814
462925375,2026,5,15,8,35,7,55,24,375469495,3,3,234,27,1274437985,367286497,95312,75386,937,1575,1444,-1490,-65,2075,31411658,169,565210,118,6,0,0,0,1778834107,437714840
462925500,2026,5,15,8,35,7,55,24,500469430,3,3,234,27,1274437962,367286513,95347,75420,937,1575,1424,-1577,-74,2125,31208550,168,570424,118,6,0,0,0,1778834107,562198943
462925625,2026,5,15,8,35,7,55,24,625469366,3,3,234,27,1274437938,367286528,95329,75403,937,1574,1364,-1682,-59,2166,30903040,173,554666,118,6,0,0,0,1778834107,687659338
462925750,2026,5,15,8,35,7,55,24,750469302,3,3,234,27,1274437911,367286544,95345,75418,937,1574,1438,-1874,-61,2362,30749350,176,511784,118,6,0,0,0,1778834107,812237448
462925875,2026,5,15,8,35,7,55,24,875469237,3,3,234,27,1274437886,367286561,95348,75421,938,1575,1434,-1795,-57,2298,30862932,176,556693,118,6,0,0,0,1778834107,937509911
462926000,2026,5,15,8,35,8,55,24,469172,3,3,234,27,1274437859,367286576,95357,75430,938,1575,1428,-1895,-58,2373,30700498,176,536344,118,6,0,0,0,1778834108,67531176
462926125,2026,5,15,8,35,8,55,24,125469108,3,3,234,27,1274437832,367286593,95369,75442,938,1576,1459,-1919,-63,2411,30723262,177,532720,118,6,0,0,0,1778834108,187604881
462926250,2026,5,15,8,35,8,55,24,250469043,3,3,234,27,1274437807,367286612,95362,75436,939,1576,1584,-1838,-58,2427,31076142,178,533456,118,6,0,0,0,1778834108,313166089
462926375,2026,5,15,8,35,8,55,24,375468979,3,3,234,27,1274437777,367286629,95381,75454,939,1577,1569,-2007,-61,2547,30801058,178,511340,118,6,0,0,0,1778834108,436657750
462926500,2026,5,15,8,35,8,55,24,500468914,3,3,234,27,1274437749,367286647,95384,75457,939,1578,1579,-1995,-59,2544,30836304,178,509609,118,6,0,0,0,1778834108,561278557
462926625,2026,5,15,8,35,8,55,24,625468850,3,3,234,27,1274437722,367286665,95395,75469,940,1579,1638,-1987,-64,2575,30950742,177,504982,118,6,0,0,0,1778834108,686992592
462926750,2026,5,15,8,35,8,55,24,750468785,3,3,234,27,1274437692,367286684,95414,75488,940,1579,1658,-2072,-71,2654,30866306,177,488089,118,6,0,0,0,1778834108,808955831
462926875,2026,5,15,8,35,8,55,24,875468721,3,3,234,27,1274437662,367286704,95389,75462,941,1580,1755,-2137,-48,2765,30939960,177,470653,118,6,0,0,0,1778834108,936457542
462927000,2026,5,15,8,35,9,55,24,468656,3,3,234,27,1274437630,367286724,95434,75508,941,1581,1780,-2232,-83,2855,30857910,177,454277,118,6,0,0,0,1778834109,65554858
462927125,2026,5,15,8,35,9,55,24,125468592,3,3,234,27,1274437599,367286746,95429,75502,942,1582,1871,-2235,-78,2915,30993702,177,445521,118,6,0,0,0,1778834109,187346780
462927250,2026,5,15,8,35,9,55,24,250468527,3,3,234,27,1274437565,367286768,95428,75502,942,1583,1978,-2386,-72,3100,30965740,177,418862,118,6,0,0,0,1778834109,312447006
462927375,2026,5,15,8,35,9,55,24,375468463,3,3,234,27,1274437531,367286792,95429,75503,943,1584,2040,-2401,-65,3151,31035300,176,398008,118,6,0,0,0,1778834109,437419501
462927500,2026,5,15,8,35,9,55,24,500468398,3,3,234,27,1274437495,367286818,95442,75515,943,1584,2223,-2525,-67,3364,31136174,176,370911,118,6,0,0,0,1778834109,561554813
462927625,2026,5,15,8,35,9,55,24,625468334,3,3,234,27,1274437459,367286843,95458,75532,943,1585,2227,-2573,-76,3403,31087966,176,363949,118,6,0,0,0,1778834109,684314140
462927750,2026,5,15,8,35,9,55,24,750468269,3,3,234,27,1274437424,367286869,95474,75547,944,1586,2298,-2533,-82,3421,31221600,175,363956,118,6,0,0,0,1778834109,810451384
462927875,2026,5,15,8,35,9,55,24,875468204,3,3,234,27,1274437389,367286897,95485,75558,944,1586,2409,-2530,-94,3494,31359600,176,355846,118,6,0,0,0,1778834109,937384761
