header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,bag_t.secs,bag_t.nsecs
3294,1778834086,250480407,gps,0.181,-0.189,-0.038,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,314416524
3295,1778834086,375480343,gps,0.165,-0.14200000000000002,-0.044,0.0,0.0,0.0,0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,440561319
3296,1778834086,500480278,gps,0.112,-0.132,-0.041,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,565694439
3297,1778834086,625480213,gps,0.131,-0.155,-0.03,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,690340273
3298,1778834086,750480149,gps,0.095,-0.121,-0.033,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,814726725
3299,1778834086,875480084,gps,0.14200000000000002,-0.08600000000000001,-0.029,0.0,0.0,0.0,0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834086,940627693
3300,1778834087,480020,gps,0.061,-0.105,-0.03,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,69649055
3301,1778834087,125479955,gps,0.136,-0.125,-0.027,0.0,0.0,0.0,0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,186799342
3302,1778834087,250479890,gps,0.115,-0.105,-0.043000000000000003,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,315350380
3303,1778834087,375479826,gps,0.08600000000000001,-0.111,-0.027,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,439873221
3304,1778834087,500479761,gps,0.082,-0.097,-0.031,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,565289770
3305,1778834087,625479696,gps,0.08,-0.113,-0.018000000000000002,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,690854615
3306,1778834087,750479632,gps,0.048,-0.046,-0.005,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,815529902
3307,1778834087,875479567,gps,-0.016,-0.012,-0.012,0.0,0.0,0.0,0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.030975999999999997;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834087,940455379
3308,1778834088,479503,gps,-0.079,0.057,-0.014,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,66387608
3309,1778834088,125479438,gps,-0.094,0.145,-0.009000000000000001,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,190827260
3310,1778834088,250479373,gps,-0.201,0.138,-0.004,0.0,0.0,0.0,0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,315725692
3311,1778834088,375479309,gps,-0.253,0.267,-0.002,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,440387336
3312,1778834088,500479244,gps,-0.252,0.322,0.001,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,563795409
3313,1778834088,625479180,gps,-0.40900000000000003,0.444,-0.019,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,689642180
3314,1778834088,750479115,gps,-0.47900000000000004,0.554,-0.01,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,813515110
3315,1778834088,875479050,gps,-0.614,0.596,0.002,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834088,937504529
3316,1778834089,478986,gps,-0.687,0.682,0.004,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,69496310
3317,1778834089,125478921,gps,-0.846,0.705,0.008,0.0,0.0,0.0,0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;0.025281;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,193067453
3318,1778834089,250478856,gps,-0.966,0.858,0.01,0.0,0.0,0.0,0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;0.024964;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,317784931
3319,1778834089,375478792,gps,-1.119,0.878,0.015,0.0,0.0,0.0,0.024649;0.0;0.0;0.0;0.0;0.0;0.0;0.024649;0.0;0.0;0.0;0.0;0.0;0.0;0.024649;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,441597848
3320,1778834089,500478727,gps,-1.158,0.9510000000000001,0.012,0.0,0.0,0.0,0.024649;0.0;0.0;0.0;0.0;0.0;0.0;0.024649;0.0;0.0;0.0;0.0;0.0;0.0;0.024649;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,566186260
3321,1778834089,625478663,gps,-1.238,0.914,0.005,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,690303387
3322,1778834089,750478598,gps,-1.246,0.877,0.013000000000000001,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,814728102
3323,1778834089,875478533,gps,-1.224,0.86,0.01,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834089,940444780
3324,1778834090,478469,gps,-1.125,0.78,0.015,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,70318525
3325,1778834090,125478404,gps,-0.9400000000000001,0.636,0.009000000000000001,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,190810344
3326,1778834090,250478340,gps,-0.806,0.617,0.023,0.0,0.0,0.0,0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;0.0256;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,316170723
3327,1778834090,375478275,gps,-0.716,0.495,0.02,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,438617078
3328,1778834090,500478210,gps,-0.628,0.47100000000000003,0.029,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,565834413
3329,1778834090,625478146,gps,-0.612,0.363,0.007,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,691165951
3330,1778834090,750478081,gps,-0.548,0.373,0.022,0.0,0.0,0.0,0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.025921000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,812682218
3331,1778834090,875478017,gps,-0.531,0.301,0.018000000000000002,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834090,940002159
3332,1778834091,477952,gps,-0.528,0.319,0.019,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,70039584
3333,1778834091,125477888,gps,-0.581,0.28500000000000003,0.017,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,190363347
3334,1778834091,250477823,gps,-0.5710000000000001,0.316,0.022,0.0,0.0,0.0,0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.026569000000000002;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,315876431
3335,1778834091,375477758,gps,-0.482,0.241,0.01,0.0,0.0,0.0,0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.026896000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,441755463
3336,1778834091,500477694,gps,-0.433,0.137,0.02,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,565573960
3337,1778834091,625477629,gps,-0.335,0.097,0.018000000000000002,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,686508231
3338,1778834091,750477565,gps,-0.277,0.17200000000000001,0.01,0.0,0.0,0.0,0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;0.026244;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,813802131
3339,1778834091,875477500,gps,-0.266,0.105,0.009000000000000001,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834091,939504957
3340,1778834092,477435,gps,-0.316,0.125,0.011,0.0,0.0,0.0,0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.027225000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,70208846
3341,1778834092,125477371,gps,-0.327,0.10300000000000001,0.005,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,191169203
3342,1778834092,250477306,gps,-0.418,0.149,0.01,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,314579030
3343,1778834092,375477242,gps,-0.483,0.135,0.003,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,438437630
3344,1778834092,500477177,gps,-0.535,0.165,0.005,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,560158484
3345,1778834092,625477113,gps,-0.588,0.179,0.008,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,688519964
3346,1778834092,750477048,gps,-0.723,0.169,0.003,0.0,0.0,0.0,0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.028224000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,813263847
3347,1778834092,875476983,gps,-0.6920000000000001,0.149,0.005,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834092,940514161
3348,1778834093,476919,gps,-0.678,0.107,0.002,0.0,0.0,0.0,0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.029584000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,69601564
3349,1778834093,125476854,gps,-0.625,0.109,-0.007,0.0,0.0,0.0,0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.029241000000000003;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,190831892
3350,1778834093,250476790,gps,-0.601,0.057,0.006,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,314332374
3351,1778834093,375476725,gps,-0.493,0.07,-0.009000000000000001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,436757810
3352,1778834093,500476661,gps,-0.417,0.048,0.0,0.0,0.0,0.0,0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.030276000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,564520665
3353,1778834093,625476596,gps,-0.393,0.053,0.001,0.0,0.0,0.0,0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.029929000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,690289798
3354,1778834093,750476531,gps,-0.289,-0.003,-0.007,0.0,0.0,0.0,0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;0.033489;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,813444754
3355,1778834093,875476467,gps,-0.043000000000000003,-0.002,-0.001,0.0,0.0,0.0,0.034225;0.0;0.0;0.0;0.0;0.0;0.0;0.034225;0.0;0.0;0.0;0.0;0.0;0.0;0.034225;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834093,938225963
3356,1778834094,476402,gps,0.051000000000000004,-0.028,-0.016,0.0,0.0,0.0,0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027556000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834094,68235369
3357,1778834094,125476338,gps,-0.004,0.024,-0.014,0.0,0.0,0.0,0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.028900000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834094,189812098
3358,1778834094,250476273,gps,-0.085,-0.037,-0.002,0.0,0.0,0.0,0.038416000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.038416000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.038416000000000006;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834094,314196576
3359,1778834094,375476209,gps,0.045,0.066,0.0,0.0,0.0,0.0,0.04161600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.04161600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.04161600000000001;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834094,439120586
3360,1778834094,500476144,gps,0.062,-0.043000000000000003,-0.003,0.0,0.0,0.0,0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.027889000000000004;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1778834094,563203057
